
Date and time: 2016-08-19 08:00:01
Netcontrollers: 


Silo,Cable,Sensor,Status
18,070,6-7,Sensors alarms deactivated
18,071,6-7,Sensors alarms deactivated
18,072,6-7,Sensors alarms deactivated
30,073,6-7,Sensors alarms deactivated
30,074,6-7,Sensors alarms deactivated
30,075,6-7,Sensors alarms deactivated
30,076,6-7,Sensors alarms deactivated
30,077,6-7,Sensors alarms deactivated
30,078,6-7,Sensors alarms deactivated
29,079,6-7,Sensors alarms deactivated
29,080,6-7,Sensors alarms deactivated
29,081,6-7,Sensors alarms deactivated
29,082,6-7,Sensors alarms deactivated
29,083,6-7,Sensors alarms deactivated
29,084,6-7,Sensors alarms deactivated
28,085,6-7,Sensors alarms deactivated
28,086,6-7,Sensors alarms deactivated
28,087,6-7,Sensors alarms deactivated
28,088,6-7,Sensors alarms deactivated
28,089,6-7,Sensors alarms deactivated
28,090,6,Sensors alarms deactivated
27,091,6-7,Sensors alarms deactivated
27,092,6-7,Sensors alarms deactivated
27,093,6-7,Sensors alarms deactivated
27,094,6-7,Sensors alarms deactivated
27,095,6-7,Sensors alarms deactivated
27,096,6-7,Sensors alarms deactivated
26,097,6-7,Sensors alarms deactivated
26,098,6-7,Sensors alarms deactivated
26,099,6-7,Sensors alarms deactivated
26,100,6-7,Sensors alarms deactivated
26,101,6-7,Sensors alarms deactivated
26,102,6-7,Sensors alarms deactivated
25,103,6-7,Sensors alarms deactivated
25,104,6-7,Sensors alarms deactivated
25,105,6-7,Sensors alarms deactivated
25,106,6-7,Sensors alarms deactivated
25,107,6-7,Sensors alarms deactivated
25,108,6,Sensors alarms deactivated
7,109,6-7,Sensors alarms deactivated
7,110,6-7,Sensors alarms deactivated
7,111,6-7,Sensors alarms deactivated
7,112,6-7,Sensors alarms deactivated
7,113,6-7,Sensors alarms deactivated
7,114,6-7,Sensors alarms deactivated
8,115,6-7,Sensors alarms deactivated
8,116,6-7,Sensors alarms deactivated
8,117,6-7,Sensors alarms deactivated
8,118,6-7,Sensors alarms deactivated
8,119,6-7,Sensors alarms deactivated
8,120,6-7,Sensors alarms deactivated
9,121,6-7,Sensors alarms deactivated
9,122,6-7,Sensors alarms deactivated
9,123,6-7,Sensors alarms deactivated
9,124,6-7,Sensors alarms deactivated
9,125,6-7,Sensors alarms deactivated
9,126,6-7,Sensors alarms deactivated
10,127,6-7,Sensors alarms deactivated
10,128,6-7,Sensors alarms deactivated
10,129,6-7,Sensors alarms deactivated
10,130,6-7,Sensors alarms deactivated
10,131,6-7,Sensors alarms deactivated
10,132,6-7,Sensors alarms deactivated
11,133,6-7,Sensors alarms deactivated
11,134,6-7,Sensors alarms deactivated
11,135,6-7,Sensors alarms deactivated
11,136,6-7,Sensors alarms deactivated
11,137,6-7,Sensors alarms deactivated
11,138,6-7,Sensors alarms deactivated
12,139,6-7,Sensors alarms deactivated
12,140,All,Deactivated
12,141,All,Deactivated
12,142,6-7,Sensors alarms deactivated
12,143,6-7,Sensors alarms deactivated
12,144,6-7,Sensors alarms deactivated
24,145,All,Deactivated
24,146,5-6-7,Sensors alarms deactivated
24,147,5-6-7,Sensors alarms deactivated
24,148,All,Deactivated
24,149,All,Deactivated
24,150,All,Deactivated
23,151,5-6-7,Sensors alarms deactivated
23,152,5-6-7,Sensors alarms deactivated
23,153,5-6-7,Sensors alarms deactivated
23,154,5-6-7,Sensors alarms deactivated
23,155,5-6-7,Sensors alarms deactivated
23,156,5-6-7,Sensors alarms deactivated
22,157,5-6-7,Sensors alarms deactivated
22,158,5-6-7,Sensors alarms deactivated
22,159,5-6-7,Sensors alarms deactivated
22,160,5-6-7,Sensors alarms deactivated
22,161,5-6-7,Sensors alarms deactivated
22,162,5-6-7,Sensors alarms deactivated
21,163,6-7,Sensors alarms deactivated
21,164,6-7,Sensors alarms deactivated
21,165,6-7,Sensors alarms deactivated
21,166,6-7,Sensors alarms deactivated
21,167,6-7,Sensors alarms deactivated
21,168,6-7,Sensors alarms deactivated
20,169,6-7,Sensors alarms deactivated
20,170,6-7,Sensors alarms deactivated
20,171,6-7,Sensors alarms deactivated
20,172,6-7,Sensors alarms deactivated
20,173,6,Sensors alarms deactivated
20,174,6,Sensors alarms deactivated
19,175,5-6-7,Sensors alarms deactivated
19,176,5-6-7,Sensors alarms deactivated
19,177,5-6-7,Sensors alarms deactivated
19,178,5-6-7,Sensors alarms deactivated
19,179,5-6,Sensors alarms deactivated
19,180,5-6-7,Sensors alarms deactivated
1,181,6-7,Sensors alarms deactivated
1,182,6-7,Sensors alarms deactivated
1,183,6-7,Sensors alarms deactivated
1,184,6-7,Sensors alarms deactivated
1,185,6-7,Sensors alarms deactivated
1,186,6-7,Sensors alarms deactivated
2,187,6-7,Sensors alarms deactivated
2,188,6-7,Sensors alarms deactivated
2,189,6-7,Sensors alarms deactivated
2,190,6-7,Sensors alarms deactivated
2,191,6-7,Sensors alarms deactivated
2,192,6-7,Sensors alarms deactivated
3,193,6-7,Sensors alarms deactivated
3,194,6-7,Sensors alarms deactivated
3,195,6-7,Sensors alarms deactivated
3,196,6-7,Sensors alarms deactivated
3,197,6-7,Sensors alarms deactivated
3,198,6-7,Sensors alarms deactivated
4,199,6-7,Sensors alarms deactivated
4,200,6-7,Sensors alarms deactivated
4,201,6,Sensors alarms deactivated
4,202,6-7,Sensors alarms deactivated
4,203,6-7,Sensors alarms deactivated
4,204,6,Sensors alarms deactivated
5,205,6-7,Sensors alarms deactivated
5,206,6-7,Sensors alarms deactivated
5,207,6-7,Sensors alarms deactivated
5,208,6-7,Sensors alarms deactivated
5,209,6-7,Sensors alarms deactivated
5,210,6-7,Sensors alarms deactivated
6,211,6-7,Sensors alarms deactivated
6,212,6-7,Sensors alarms deactivated
6,213,6-7,Sensors alarms deactivated
6,214,6-7,Sensors alarms deactivated
6,215,6-7,Sensors alarms deactivated
6,216,6-7,Sensors alarms deactivated

Silo,Cable,Sensor,Value (°C)
36,001,1,14.5
36,001,2,14.5
36,001,3,14.0
36,001,4,14.5
36,001,5,14.5
36,001,6,14.5
36,001,7,15.0
36,002,1,14.5
36,002,2,14.5
36,002,3,14.5
36,002,4,15.0
36,002,5,14.5
36,002,6,15.0
36,002,7,15.0
36,003,1,14.5
36,003,2,14.5
36,003,3,14.5
36,003,4,14.5
36,003,5,14.8
36,003,6,14.5
36,003,7,14.5
36,004,1,14.5
36,004,2,14.3
36,004,3,14.5
36,004,4,14.5
36,004,5,15.0
36,004,6,15.0
36,004,7,15.0
36,005,1,14.4
36,005,2,14.4
36,005,3,14.4
36,005,4,14.6
36,005,5,14.8
36,005,6,15.2
36,005,7,17.3
36,006,1,14.5
36,006,2,14.5
36,006,3,14.5
36,006,4,14.5
36,006,5,14.5
36,006,6,15.0
36,006,7,16.0
35,007,1,14.5
35,007,2,14.0
35,007,3,14.0
35,007,4,14.5
35,007,5,13.5
35,007,6,14.0
35,007,7,14.0
35,008,1,14.5
35,008,2,14.5
35,008,3,14.0
35,008,4,14.0
35,008,5,14.0
35,008,6,14.0
35,009,1,14.5
35,009,2,14.5
35,009,3,14.0
35,009,4,14.0
35,009,5,13.5
35,009,6,14.0
35,009,7,14.0
35,010,1,14.5
35,010,2,14.0
35,010,3,13.8
35,010,4,14.0
35,010,5,14.0
35,010,6,14.0
35,010,7,14.0
35,011,1,14.0
35,011,2,14.5
35,011,3,14.0
35,011,4,14.0
35,011,5,14.0
35,011,6,14.0
35,011,7,16.5
35,012,1,14.3
35,012,2,14.0
35,012,3,14.5
35,012,4,14.0
35,012,5,14.0
35,012,6,14.5
35,012,7,16.0
34,013,1,20.3
34,013,2,14.2
34,013,3,13.9
34,013,4,13.8
34,013,5,13.9
34,013,6,14.1
34,013,7,14.5
34,014,1,22.5
34,014,2,21.0
34,014,3,14.0
34,014,4,13.8
34,014,5,13.5
34,014,6,14.0
34,014,7,14.5
34,015,1,22.1
34,015,2,21.2
34,015,3,14.1
34,015,4,13.9
34,015,5,13.8
34,015,6,14.1
34,015,7,14.5
34,016,1,20.0
34,016,2,14.0
34,016,3,13.8
34,016,4,14.0
34,016,5,13.5
34,016,6,14.0
34,016,7,14.5
34,017,1,19.1
34,017,2,14.0
34,017,3,13.9
34,017,4,14.0
34,017,5,14.2
34,017,6,14.5
34,017,7,16.1
34,018,1,21.0
34,018,2,15.5
34,018,3,13.8
34,018,4,13.5
34,018,5,14.0
34,018,6,14.0
34,018,7,16.3
33,019,1,23.3
33,019,2,24.1
33,019,3,23.8
33,019,4,22.6
33,019,5,17.6
33,019,6,17.5
33,019,7,16.8
33,020,1,21.6
33,020,2,24.4
33,020,3,23.7
33,020,4,22.5
33,020,5,17.7
33,020,6,17.4
33,020,7,17.3
33,021,1,21.5
33,021,2,24.0
33,021,3,23.5
33,021,4,22.5
33,021,5,17.5
33,021,6,17.5
33,021,7,17.0
33,022,1,23.4
33,022,2,24.3
33,022,3,23.8
33,022,4,23.1
33,022,5,17.7
33,022,6,17.6
33,022,7,17.5
33,023,1,21.1
33,023,2,24.4
33,023,3,23.8
33,023,4,22.6
33,023,5,17.7
33,023,6,17.9
33,023,7,18.6
33,024,1,21.5
33,024,2,24.4
33,024,3,23.8
33,024,4,22.4
33,024,5,17.8
33,024,6,17.9
33,024,7,18.7
32,025,1,14.8
32,025,2,13.6
32,025,3,13.6
32,025,4,13.8
32,025,5,14.0
32,025,6,14.1
32,025,7,14.3
32,026,1,15.8
32,026,2,13.8
32,026,3,13.8
32,026,4,13.8
32,026,5,13.7
32,026,6,14.1
32,026,7,14.4
32,027,1,14.5
32,027,2,13.5
32,027,3,14.0
32,027,4,13.5
32,027,5,14.0
32,027,6,14.0
32,028,1,14.7
32,028,2,13.8
32,028,3,13.9
32,028,4,13.8
32,028,5,14.0
32,028,6,14.5
32,028,7,14.6
32,029,1,14.5
32,029,2,13.5
32,029,3,14.0
32,029,4,14.0
32,029,5,14.0
32,029,6,15.0
32,030,1,14.9
32,030,2,13.8
32,030,3,13.8
32,030,4,13.8
32,030,5,14.2
32,030,6,14.9
32,030,7,16.1
31,031,1,14.2
31,031,2,14.2
31,031,3,14.0
31,031,4,14.2
31,031,5,14.5
31,031,6,15.3
31,031,7,17.5
31,032,1,14.1
31,032,2,14.2
31,032,3,14.0
31,032,4,14.3
31,032,5,14.4
31,032,6,14.6
31,032,7,14.8
31,033,1,14.2
31,033,2,14.3
31,033,3,14.2
31,033,4,14.3
31,033,5,14.4
31,033,6,14.7
31,033,7,14.9
31,034,1,14.0
31,034,2,14.0
31,034,3,14.0
31,034,4,14.5
31,034,5,14.5
31,034,6,15.0
31,035,1,14.3
31,035,2,14.1
31,035,3,14.1
31,035,4,14.2
31,035,5,14.4
31,035,6,15.1
31,035,7,16.9
31,036,1,14.0
31,036,2,14.0
31,036,3,14.0
31,036,4,14.5
31,036,5,14.5
31,036,6,15.0
13,037,1,23.4
13,037,2,14.3
13,037,3,14.0
13,037,4,14.0
13,037,5,13.6
13,037,6,13.8
13,037,7,14.2
13,038,1,23.3
13,038,2,13.4
13,038,3,13.4
13,038,4,13.4
13,038,5,13.6
13,038,6,13.6
13,038,7,13.8
13,039,1,24.3
13,039,2,13.8
13,039,3,13.5
13,039,4,13.6
13,039,5,13.6
13,039,6,13.4
13,039,7,13.8
13,040,1,23.2
13,040,2,13.6
13,040,3,13.5
13,040,4,13.4
13,040,5,13.9
13,040,6,13.9
13,040,7,14.1
13,041,1,23.1
13,041,2,13.6
13,041,3,13.6
13,041,4,13.6
13,041,5,13.8
13,041,6,13.9
13,041,7,15.2
13,042,1,23.0
13,042,2,13.6
13,042,3,13.4
13,042,4,13.6
13,042,5,13.8
13,042,6,14.1
13,042,7,14.9
14,044,1,20.0
14,044,2,24.0
14,044,3,22.8
14,044,4,18.0
14,044,5,17.5
14,044,6,18.0
14,044,7,18.5
14,045,1,19.4
14,045,2,24.1
14,045,3,22.9
14,045,4,18.1
14,045,5,17.9
14,045,6,17.8
14,045,7,17.7
14,046,1,19.5
14,046,2,24.4
14,046,3,23.3
14,046,4,17.9
14,046,5,17.7
14,046,6,18.1
14,046,7,17.9
14,048,1,20.5
14,048,2,24.5
14,048,3,23.0
14,048,4,18.5
14,048,5,18.0
14,048,6,18.0
14,048,7,18.0
15,049,1,14.3
15,049,2,14.1
15,049,3,14.2
15,049,4,14.1
15,049,5,14.4
15,049,6,14.4
15,049,7,14.3
15,050,1,14.4
15,050,2,14.1
15,050,3,14.2
15,050,4,14.3
15,050,5,14.3
15,050,6,14.3
15,050,7,14.5
15,051,1,14.5
15,051,2,14.5
15,051,3,14.0
15,051,4,14.0
15,051,5,14.5
15,051,6,14.5
15,052,1,13.6
15,052,2,14.1
15,052,3,14.4
15,052,4,14.1
15,052,5,14.3
15,052,6,14.4
15,052,7,14.6
15,053,1,14.3
15,053,2,14.3
15,053,3,14.2
15,053,4,14.3
15,053,5,14.5
15,053,6,14.8
15,053,7,16.4
15,054,1,14.3
15,054,2,14.3
15,054,3,14.3
15,054,4,14.2
15,054,5,14.6
15,054,6,14.8
15,054,7,16.3
16,055,1,20.3
16,055,2,13.8
16,055,3,13.8
16,055,4,13.9
16,055,5,13.9
16,055,6,14.6
16,055,7,14.4
16,056,1,20.1
16,056,2,13.9
16,056,3,13.8
16,056,4,13.8
16,056,5,13.7
16,056,6,13.9
16,056,7,14.5
16,057,1,20.0
16,057,2,13.9
16,057,3,13.7
16,057,4,13.9
16,057,5,13.9
16,057,6,14.1
16,057,7,14.1
16,058,1,19.8
16,058,2,13.8
16,058,3,13.9
16,058,4,13.9
16,058,5,14.1
16,058,6,14.4
16,058,7,14.7
16,059,1,20.3
16,059,2,13.7
16,059,3,14.3
16,059,4,13.9
16,059,5,14.0
16,059,6,14.7
16,059,7,16.3
16,060,1,20.3
16,060,2,13.8
16,060,3,13.7
16,060,4,14.0
16,060,5,14.1
16,060,6,14.9
16,060,7,16.9
17,061,1,28.0
17,061,2,14.0
17,061,3,14.0
17,061,4,14.0
17,061,5,14.0
17,061,6,15.0
17,061,7,14.5
17,062,1,27.6
17,062,2,14.2
17,062,3,14.1
17,062,4,14.2
17,062,5,14.3
17,062,6,14.5
17,062,7,15.1
17,063,1,27.8
17,063,2,14.1
17,063,3,14.1
17,063,4,14.2
17,063,5,14.3
17,063,6,14.7
17,063,7,14.9
17,064,1,27.8
17,064,2,13.9
17,064,3,13.9
17,064,4,14.0
17,064,5,14.4
17,064,6,14.8
17,064,7,15.0
17,065,1,27.9
17,065,2,14.0
17,065,3,14.1
17,065,4,14.3
17,065,5,14.6
17,065,6,15.3
17,065,7,17.2
17,066,1,27.5
17,066,2,14.0
17,066,3,14.0
17,066,4,14.0
17,066,5,14.5
17,066,6,15.5
18,067,1,15.0
18,067,2,15.1
18,067,3,18.6
18,067,4,15.3
18,067,5,15.2
18,067,6,15.4
18,067,7,15.5
18,068,1,15.1
18,068,2,15.3
18,068,3,15.2
18,068,4,15.2
18,068,5,15.3
18,068,6,15.4
18,068,7,15.5
18,069,1,15.1
18,069,2,15.3
18,069,3,15.3
18,069,4,15.3
18,069,5,15.4
18,069,6,15.6
18,069,7,15.5
18,070,1,15.0
18,070,2,15.5
18,070,3,15.0
18,070,4,15.3
18,070,5,15.0
18,070,6,15.5
18,071,1,15.3
18,071,2,15.1
18,071,3,15.3
18,071,4,15.3
18,071,5,15.5
18,071,6,16.0
18,071,7,19.7
18,072,1,15.3
18,072,2,15.2
18,072,3,15.2
18,072,4,15.3
18,072,5,15.6
18,072,6,16.1
18,072,7,20.0
30,073,1,20.5
30,073,2,18.2
30,073,3,17.8
30,073,4,17.8
30,073,5,17.9
30,073,6,17.9
30,073,7,17.9
30,074,1,23.5
30,074,2,18.0
30,074,3,18.0
30,074,4,17.5
30,074,5,17.5
30,074,6,17.5
30,075,1,22.8
30,075,2,18.5
30,075,3,18.1
30,075,4,18.1
30,075,5,17.8
30,075,6,17.9
30,075,7,17.4
30,076,1,26.0
30,076,2,18.3
30,076,3,18.0
30,076,4,18.0
30,076,5,18.0
30,076,6,18.0
30,076,7,17.0
30,077,1,25.2
30,077,2,18.3
30,077,3,18.1
30,077,4,17.9
30,077,5,17.9
30,077,6,17.9
30,077,7,18.2
30,078,1,25.3
30,078,2,18.1
30,078,3,17.9
30,078,4,17.9
30,078,5,17.8
30,078,6,17.9
30,078,7,18.1
29,079,1,18.1
29,079,2,13.3
29,079,3,13.4
29,079,4,13.3
29,079,5,13.5
29,079,6,13.8
29,079,7,14.1
29,080,1,17.9
29,080,2,13.3
29,080,3,13.3
29,080,4,13.4
29,080,5,13.6
29,080,6,13.7
29,080,7,14.0
29,081,1,18.6
29,081,2,13.4
29,081,3,13.3
29,081,4,13.3
29,081,5,13.5
29,081,6,13.6
29,081,7,14.1
29,082,1,17.5
29,082,2,13.3
29,082,3,13.1
29,082,4,13.2
29,082,5,13.4
29,082,6,13.9
29,082,7,14.3
29,083,1,18.5
29,083,2,13.0
29,083,3,13.5
29,083,4,13.5
29,083,5,13.5
29,083,6,14.0
29,083,7,15.0
29,084,1,18.3
29,084,2,13.5
29,084,3,13.5
29,084,4,13.4
29,084,5,13.6
29,084,6,14.1
29,084,7,15.3
28,085,1,20.6
28,085,2,22.8
28,085,3,13.8
28,085,4,13.8
28,085,5,13.9
28,085,6,14.1
28,085,7,14.1
28,086,1,20.1
28,086,2,22.4
28,086,3,13.8
28,086,4,13.7
28,086,5,13.9
28,086,6,14.1
28,086,7,14.3
28,087,1,20.3
28,087,2,23.1
28,087,3,13.9
28,087,4,13.8
28,087,5,13.9
28,087,6,14.1
28,087,7,14.2
28,088,1,20.3
28,088,2,22.5
28,088,3,14.0
28,088,4,14.0
28,088,5,14.0
28,088,6,14.5
28,088,7,15.0
28,089,1,21.1
28,089,2,23.7
28,089,3,14.1
28,089,4,13.9
28,089,5,14.1
28,089,6,14.6
28,089,7,15.8
28,090,1,20.5
28,090,2,24.0
28,090,3,14.0
28,090,4,13.5
28,090,5,14.0
28,090,6,14.0
27,091,1,20.5
27,091,2,21.5
27,091,3,21.5
27,091,4,26.0
27,091,5,28.0
27,091,6,14.0
27,092,1,17.5
27,092,2,19.5
27,092,3,21.0
27,092,4,26.0
27,092,5,26.0
27,092,6,14.0
27,092,7,14.5
27,093,1,19.0
27,093,2,22.8
27,093,3,23.5
27,093,4,27.5
27,093,5,26.0
27,093,6,14.0
27,093,7,14.5
27,094,1,20.5
27,094,2,21.0
27,094,3,22.5
27,094,4,26.0
27,094,5,28.5
27,094,6,14.5
27,095,1,17.5
27,095,2,20.5
27,095,3,23.0
27,095,4,24.5
27,095,5,28.0
27,095,6,14.5
27,096,1,17.9
27,096,2,19.8
27,096,3,22.8
27,096,4,23.4
27,096,5,26.3
27,096,6,14.2
27,096,7,14.8
26,097,1,18.1
26,097,2,21.4
26,097,3,20.7
26,097,4,20.9
26,097,5,25.6
26,097,6,18.8
26,097,7,17.8
26,098,1,18.2
26,098,2,20.0
26,098,3,20.2
26,098,4,21.1
26,098,5,23.9
26,098,6,18.8
26,098,7,18.3
26,099,1,19.7
26,099,2,19.2
26,099,3,20.8
26,099,4,20.3
26,099,5,24.5
26,099,6,18.7
26,099,7,18.3
26,100,1,19.3
26,100,2,20.1
26,100,3,20.8
26,100,4,20.6
26,100,5,24.6
26,100,6,18.9
26,100,7,17.9
26,101,1,19.2
26,101,2,21.3
26,101,3,20.8
26,101,4,20.9
26,101,5,24.9
26,101,6,19.0
26,101,7,19.0
26,102,1,18.5
26,102,2,21.0
26,102,3,21.0
26,102,4,20.5
26,102,5,24.8
26,102,6,18.5
26,102,7,18.5
25,103,1,13.4
25,103,2,13.4
25,103,3,13.3
25,103,4,13.3
25,103,5,13.3
25,103,6,13.5
25,103,7,13.7
25,104,1,13.0
25,104,2,13.5
25,104,3,13.0
25,104,4,13.5
25,104,5,13.5
25,104,6,13.5
25,105,1,13.5
25,105,2,13.0
25,105,3,13.5
25,105,4,13.5
25,105,5,13.5
25,105,6,13.5
25,106,1,13.4
25,106,2,13.6
25,106,3,13.4
25,106,4,13.4
25,106,5,13.6
25,106,6,13.9
25,106,7,13.9
25,107,1,13.5
25,107,2,13.0
25,107,3,13.5
25,107,4,13.0
25,107,5,14.0
25,107,6,14.0
25,108,1,13.5
25,108,2,13.0
25,108,3,13.0
25,108,4,13.5
25,108,5,13.5
25,108,6,14.0
7,109,1,25.9
7,109,2,24.9
7,109,3,26.6
7,109,4,22.6
7,109,5,20.4
7,109,6,15.2
7,109,7,14.9
7,110,1,24.1
7,110,2,25.2
7,110,3,26.8
7,110,4,22.4
7,110,5,21.1
7,110,6,14.6
7,110,7,15.1
7,111,1,27.1
7,111,2,25.5
7,111,3,27.6
7,111,4,21.8
7,111,5,20.7
7,111,6,14.8
7,111,7,14.7
7,112,1,22.4
7,112,2,25.1
7,112,3,26.6
7,112,4,22.4
7,112,5,20.5
7,112,6,14.4
7,112,7,14.2
7,113,1,26.6
7,113,2,26.1
7,113,3,27.4
7,113,4,22.0
7,113,5,20.6
7,113,6,14.6
7,113,7,16.3
7,114,1,26.1
7,114,2,26.5
7,114,3,27.1
7,114,4,22.5
7,114,5,20.6
7,114,6,14.3
7,114,7,16.6
8,115,1,19.3
8,115,2,20.0
8,115,3,20.7
8,115,4,23.6
8,115,5,24.3
8,115,6,14.5
8,115,7,14.5
8,116,1,19.0
8,116,2,19.0
8,116,3,20.5
8,116,4,23.0
8,117,1,18.9
8,117,2,18.6
8,117,3,20.9
8,117,4,22.4
8,117,5,24.4
8,117,6,14.4
8,117,7,14.5
8,118,1,19.1
8,118,2,20.1
8,118,3,20.3
8,118,4,23.4
8,118,5,24.3
8,118,6,14.4
8,118,7,14.4
8,119,1,19.2
8,119,2,18.9
8,119,3,20.8
8,119,4,22.8
8,119,5,24.4
8,119,6,14.9
8,119,7,16.8
8,120,1,18.9
8,120,2,18.7
8,120,3,20.9
8,120,4,22.6
8,120,5,24.2
8,120,6,14.9
8,120,7,16.4
9,121,1,23.0
9,121,2,24.3
9,121,3,22.2
9,121,4,21.6
9,121,5,13.9
9,121,6,14.1
9,121,7,14.1
9,122,1,22.6
9,122,2,25.2
9,122,3,22.8
9,122,4,21.3
9,122,5,13.6
9,122,6,13.6
9,122,7,14.1
9,123,1,21.7
9,123,2,23.8
9,123,3,23.2
9,123,4,21.2
9,123,5,13.8
9,123,6,13.6
9,123,7,13.8
9,124,1,20.7
9,124,2,22.7
9,124,3,21.3
9,124,4,20.3
9,124,5,13.8
9,124,6,13.6
9,124,7,13.9
9,125,1,24.1
9,125,2,27.0
9,125,3,24.0
9,125,4,22.2
9,125,5,13.7
9,125,6,13.8
9,125,7,16.2
9,126,1,21.2
9,126,2,28.1
9,126,3,23.1
9,126,4,22.6
9,126,5,13.8
9,126,6,13.7
9,126,7,16.3
10,127,1,18.1
10,127,2,19.2
10,127,3,21.3
10,127,4,17.1
10,127,5,17.1
10,127,6,16.9
10,127,7,16.4
10,128,1,17.2
10,128,2,18.0
10,128,3,21.6
10,128,4,17.2
10,128,5,16.9
10,128,6,16.8
10,128,7,16.4
10,129,1,21.3
10,129,2,21.3
10,129,3,17.4
10,129,4,17.1
10,129,5,17.1
10,129,6,17.1
10,129,7,16.4
10,130,1,18.0
10,130,2,19.0
10,130,3,17.0
10,130,4,17.0
10,130,5,17.0
10,130,6,17.0
10,131,1,17.9
10,131,2,20.5
10,131,3,17.1
10,131,4,17.3
10,131,5,17.1
10,131,6,17.2
10,131,7,17.4
10,132,1,17.5
10,132,2,18.8
10,132,3,17.5
10,132,4,17.0
10,132,5,17.0
10,132,6,17.5
11,133,1,22.7
11,133,2,13.9
11,133,3,13.8
11,133,4,13.8
11,133,5,13.8
11,133,6,13.8
11,133,7,14.0
11,134,1,14.4
11,134,2,13.9
11,134,3,13.8
11,134,4,13.8
11,134,5,13.5
11,134,6,13.6
11,134,7,14.0
11,135,1,17.5
11,135,2,14.0
11,135,3,14.0
11,135,4,13.5
11,135,5,13.5
11,135,6,14.0
11,136,1,28.5
11,136,2,14.1
11,136,3,13.9
11,136,4,13.8
11,136,5,14.1
11,136,6,14.3
11,136,7,14.3
11,137,1,28.4
11,137,2,14.3
11,137,3,14.1
11,137,4,13.9
11,137,5,13.9
11,137,6,14.3
11,137,7,15.9
11,138,1,29.4
11,138,2,15.0
11,138,3,13.9
11,138,4,13.9
11,138,5,13.8
11,138,6,14.0
11,138,7,14.9
12,139,1,27.0
12,139,2,26.0
12,139,3,26.5
12,139,4,14.0
12,139,5,14.5
12,139,6,14.5
12,142,1,26.6
12,142,2,26.2
12,142,3,25.6
12,142,4,14.0
12,142,5,14.2
12,142,6,14.4
12,142,7,14.4
12,143,1,27.0
12,143,2,26.2
12,143,3,24.3
12,143,4,14.0
12,143,5,14.4
12,143,6,14.8
12,143,7,16.4
12,144,1,26.6
12,144,2,25.9
12,144,3,24.9
12,144,4,14.3
12,144,5,14.4
12,144,6,14.8
12,144,7,15.7
24,146,1,17.6
24,146,2,17.9
24,146,3,18.2
